WorkOrder,ModelName,LineName,SectionName,GroupName,StationName,TesterId,FixtureId,CarrierId,CarrierSide,TimeStamp,TestResult,SequenceNumber,Title,FileName,
BUNC1B408998#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1234,0,4/23/2026 18:57,PASS,0,N/A,N/A
BUNC1B347292#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1128,0,4/23/2026 18:57,PASS,0,N/A,N/A
BUNC1B347335#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1212,0,4/23/2026 18:57,PASS,0,N/A,N/A
BUNC1B347824#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1449,0,4/23/2026 18:58,PASS,0,N/A,N/A
BUNC1B347825#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1354,0,4/23/2026 18:59,PASS,0,N/A,N/A
BUNC1B347303#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1120,0,4/23/2026 19:00,PASS,0,N/A,N/A
BUNC1B347823#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1376,0,4/23/2026 19:01,PASS,0,N/A,N/A
BUNC1B347334#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1062,0,4/23/2026 19:01,PASS,0,N/A,N/A
BUNC1B347834#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1087,0,4/23/2026 19:01,PASS,0,N/A,N/A
BUNC1B408998#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1234,0,4/23/2026 19:02,PASS,0,N/A,N/A
1085033-04 2617070056981085033-04 261707005674,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1201,0,4/23/2026 19:02,PASS,0,N/A,N/A
BUNC1B408988#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1453,0,4/23/2026 19:02,PASS,0,N/A,N/A
1085033-04 261707005653,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1063,0,4/23/2026 19:02,PASS,0,N/A,N/A
1085033-04 261707005708,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1373,0,4/23/2026 19:03,PASS,0,N/A,N/A
1085033-04 261707005716,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1112,0,4/23/2026 19:04,PASS,0,N/A,N/A
1085033-04 2617070057001085033-04 261607011299,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1131,0,4/23/2026 19:04,PASS,0,N/A,N/A
BUNC1B347825#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1354,0,4/23/2026 19:05,PASS,0,N/A,N/A
1085033-04 2617070057021085033-04 261707005701,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1067,0,4/23/2026 19:05,PASS,0,N/A,N/A
BUNC1B347335#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1212,0,4/23/2026 19:06,PASS,0,N/A,N/A
BUNC1B347300#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1453,0,4/23/2026 19:06,PASS,0,N/A,N/A
1085033-04 261707005640,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1182,0,4/23/2026 19:06,PASS,0,N/A,N/A
1085033-04 261707005671,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1420,0,4/23/2026 19:07,PASS,0,N/A,N/A
1085033-04 261707005707,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1079,0,4/23/2026 19:07,PASS,0,N/A,N/A
1085033-04 261707005576,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1184,0,4/23/2026 19:07,PASS,0,N/A,N/A
BUNC1B347984#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1052,0,4/23/2026 19:08,PASS,0,N/A,N/A
BUNC1B347821#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1051,0,4/23/2026 19:08,PASS,0,N/A,N/A
1085033-04 2616070112561085033-04 261707005706,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1385,0,4/23/2026 19:08,PASS,0,N/A,N/A
BUNC1B347822#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1317,0,4/23/2026 19:09,PASS,0,N/A,N/A
BUNC1B347567#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1364,0,4/23/2026 19:09,PASS,0,N/A,N/A
BUNC1B347316#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1299,0,4/23/2026 19:09,PASS,0,N/A,N/A
BUNC1B347308#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1019,0,4/23/2026 19:09,PASS,0,N/A,N/A
1085033-04 2617070056591085033-04 261707005709,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1396,0,4/23/2026 19:09,PASS,0,N/A,N/A
BUNC1B347314#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1436,0,4/23/2026 19:10,PASS,0,N/A,N/A
BUNC1B347315#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1417,0,4/23/2026 19:10,PASS,0,N/A,N/A
1085033-04 261707005683,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1065,0,4/23/2026 19:11,FAIL,215,"Static Test.(6.2 264Vac, 60Hz, 100%) ---- (1'203)",D:\Chroma Temp Data\1085033-04 261707005683-19-07-23-April-2026.txt
1085033-04 261707005649,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1172,0,4/23/2026 19:11,PASS,0,N/A,N/A
BUNC1B347359#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1229,0,4/23/2026 19:11,PASS,0,N/A,N/A
BUNC1B347326#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1070,0,4/23/2026 19:11,PASS,0,N/A,N/A
BUNC1B347824#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1449,0,4/23/2026 19:11,PASS,0,N/A,N/A
1085033-04 261707005031,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1029,0,4/23/2026 19:12,PASS,0,N/A,N/A
BUNC1B347333#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1355,0,4/23/2026 19:12,PASS,0,N/A,N/A
1085033-04 261707005648,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1434,0,4/23/2026 19:13,PASS,0,N/A,N/A
BUNC1B347821#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1051,0,4/23/2026 19:13,PASS,0,N/A,N/A
BUNC1B347343#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1326,0,4/23/2026 19:14,PASS,0,N/A,N/A
1085033-04 261707005016,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1280,0,4/23/2026 19:14,PASS,0,N/A,N/A
BUNC1B347344#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1192,0,4/23/2026 19:15,PASS,0,N/A,N/A
BUNC1B347347#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1033,0,4/23/2026 19:15,PASS,0,N/A,N/A
BUNC1B347308#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1019,0,4/23/2026 19:15,PASS,0,N/A,N/A
BUNC1B347313#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1261,0,4/23/2026 19:15,PASS,0,N/A,N/A
1085033-04 261707005682,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1094,0,4/23/2026 19:15,PASS,0,N/A,N/A
1085033-04 261707005683,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1280,0,4/23/2026 19:16,FAIL,215,"Static Test.(6.2 264Vac, 60Hz, 100%) ---- (1'203)",D:\Chroma Temp Data\1085033-04 261707005683-19-10-23-April-2026.txt
BUNC1B347314#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1436,0,4/23/2026 19:16,PASS,0,N/A,N/A
BUNC1B347984#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1449,0,4/23/2026 19:16,PASS,0,N/A,N/A
1085033-04 261707005686,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1110,0,4/23/2026 19:16,PASS,0,N/A,N/A
1085033-04 2617070057151085033-04 261707005460,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1395,0,4/23/2026 19:17,PASS,0,N/A,N/A
BUNC1B347341#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1129,0,4/23/2026 19:18,PASS,0,N/A,N/A
BUNC1B347822#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1051,0,4/23/2026 19:18,PASS,0,N/A,N/A
BUNC1B347329#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1249,0,4/23/2026 19:18,PASS,0,N/A,N/A
BUNC1B347342#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1143,0,4/23/2026 19:20,PASS,0,N/A,N/A
BUNC1B347315#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1417,0,4/23/2026 19:20,PASS,0,N/A,N/A
1085033-04 261707005688,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1072,0,4/23/2026 19:20,PASS,0,N/A,N/A
BUNC1B347871#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1358,0,4/23/2026 19:20,PASS,0,N/A,N/A
1085033-04 261707005690,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1125,0,4/23/2026 19:20,PASS,0,N/A,N/A
1085033-04 2617070057031085033-04 261707005670,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1428,0,4/23/2026 19:20,PASS,0,N/A,N/A
BUNC1B347567#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1449,0,4/23/2026 19:21,PASS,0,N/A,N/A
BUNC1B347326#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1436,0,4/23/2026 19:21,PASS,0,N/A,N/A
1085033-04 2617070057041085033-04 261707005708,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1294,0,4/23/2026 19:21,PASS,0,N/A,N/A
1085033-04 261707005683,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1065,0,4/23/2026 19:21,FAIL,215,"Static Test.(6.2 264Vac, 60Hz, 100%) ---- (1'235)",D:\Chroma Temp Data\1085033-04 261707005683-19-15-23-April-2026.txt
1085033-04 2617070056791085033-04 261707005716,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1109,0,4/23/2026 19:22,PASS,0,N/A,N/A
BUNC1B347836#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1046,0,4/23/2026 19:22,PASS,0,N/A,N/A
BUNC1B347316#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1051,0,4/23/2026 19:23,PASS,0,N/A,N/A
BUNC1B347322#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1273,0,4/23/2026 19:23,PASS,0,N/A,N/A
1085033-04 261507028165,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1175,0,4/23/2026 19:24,PASS,0,N/A,N/A
1085033-04 261707005665,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1065,0,4/23/2026 19:24,PASS,0,N/A,N/A
BUNC1B347332#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1013,0,4/23/2026 19:24,PASS,0,N/A,N/A
BUNC1B347344#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1192,0,4/23/2026 19:24,PASS,0,N/A,N/A
BUNC1B347885#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1041,0,4/23/2026 19:25,PASS,0,N/A,N/A
BUNC1B347359#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1449,0,4/23/2026 19:25,PASS,0,N/A,N/A
BUNC1B347343#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1326,0,4/23/2026 19:25,PASS,0,N/A,N/A
BUNC1B347325#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1307,0,4/23/2026 19:27,PASS,0,N/A,N/A
1085033-04 261507028153,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1073,0,4/23/2026 19:27,PASS,0,N/A,N/A
BUNC1B347333#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1051,0,4/23/2026 19:27,PASS,0,N/A,N/A
1085033-04 261707005467,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1222,0,4/23/2026 19:27,PASS,0,N/A,N/A
BUNC1B347346#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1401,0,4/23/2026 19:27,PASS,0,N/A,N/A
1085033-04 261707005683,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1065,0,4/23/2026 19:28,FAIL,215,"Static Test.(6.2 264Vac, 60Hz, 100%) ---- (1'235)",D:\Chroma Temp Data\1085033-04 261707005683-19-24-23-April-2026.txt
1085033-04 2617070055761085033-04 261707005653,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1184,0,4/23/2026 19:28,PASS,0,N/A,N/A
BUNC1B347306#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1209,0,4/23/2026 19:29,PASS,0,N/A,N/A
BUNC1B347871#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1358,0,4/23/2026 19:29,PASS,0,N/A,N/A
BUNC1B347927#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1253,0,4/23/2026 19:29,PASS,0,N/A,N/A
BUNC1B347313#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1449,0,4/23/2026 19:30,PASS,0,N/A,N/A
BUNC1B347329#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1249,0,4/23/2026 19:30,PASS,0,N/A,N/A
1085033-04 261707005668,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1174,0,4/23/2026 19:30,PASS,0,N/A,N/A
1085033-04 261707005456,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1357,0,4/23/2026 19:31,PASS,0,N/A,N/A
BUNC1B347327#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1117,0,4/23/2026 19:31,PASS,0,N/A,N/A
BUNC1B347347#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1051,0,4/23/2026 19:32,PASS,0,N/A,N/A
BUNC1B347331#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1252,0,4/23/2026 19:32,PASS,0,N/A,N/A
1085033-04 261707005683,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1065,0,4/23/2026 19:33,FAIL,215,"Static Test.(6.2 264Vac, 60Hz, 100%) ---- (1'218)",D:\Chroma Temp Data\1085033-04 261707005683-19-26-23-April-2026.txt
BUNC1B347321#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1344,0,4/23/2026 19:33,PASS,0,N/A,N/A
BUNC1B347309#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1158,0,4/23/2026 19:34,PASS,0,N/A,N/A
BUNC1B347332#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1013,0,4/23/2026 19:34,PASS,0,N/A,N/A
BUNC1B347341#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1449,0,4/23/2026 19:34,PASS,0,N/A,N/A
BUNC1B347836#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1046,0,4/23/2026 19:35,PASS,0,N/A,N/A
BUNC1B347323#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1313,0,4/23/2026 19:36,PASS,0,N/A,N/A
BUNC1B347342#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1051,0,4/23/2026 19:36,PASS,0,N/A,N/A
BUNC1B347328#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1050,0,4/23/2026 19:37,PASS,0,N/A,N/A
BUNC1B347354#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1302,0,4/23/2026 19:37,PASS,0,N/A,N/A
BUNC1B347330#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1096,0,4/23/2026 19:38,PASS,0,N/A,N/A
BUNC1B347345#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1255,0,4/23/2026 19:38,PASS,0,N/A,N/A
BUNC1B347823#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1376,0,4/23/2026 19:38,PASS,0,N/A,N/A
BUNC1B347927#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1253,0,4/23/2026 19:38,PASS,0,N/A,N/A
BUNC1B347319#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1148,0,4/23/2026 19:39,PASS,0,N/A,N/A
BUNC1B347322#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1449,0,4/23/2026 19:39,PASS,0,N/A,N/A
BUNC1B347346#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1046,0,4/23/2026 19:39,PASS,0,N/A,N/A
BUNC1B347885#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1051,0,4/23/2026 19:41,PASS,0,N/A,N/A
BUNC1B347340#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1202,0,4/23/2026 19:41,PASS,0,N/A,N/A
BUNC1B347838#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1048,0,4/23/2026 19:42,PASS,0,N/A,N/A
BUNC1B347337#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1155,0,4/23/2026 19:42,PASS,0,N/A,N/A
BUNC1B347834#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA03,ECD16010089-PAT-03,CR_CD01:1376,0,4/23/2026 19:43,PASS,0,N/A,N/A
BUNC1B347338#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1078,0,4/23/2026 19:43,PASS,0,N/A,N/A
BUNC1B347321#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1253,0,4/23/2026 19:43,PASS,0,N/A,N/A
BUNC1B347320#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1124,0,4/23/2026 19:43,PASS,0,N/A,N/A
BUNC1B347325#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1449,0,4/23/2026 19:44,PASS,0,N/A,N/A
BUNC1B347330#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_02,CA02,ECD16010089-PAT-02,CR_CD01:1046,0,4/23/2026 19:44,PASS,0,N/A,N/A
BUNC1B347327#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA04,ECD16010089-PAT-01,CR_CD01:1117,0,4/23/2026 19:44,PASS,0,N/A,N/A
